student_id,full_name,gender,date_naissance,level,cycle,annee_inscription,status,filiere_id,group_id
STU00626,Chakib Drissi,M,2000-12-24,CI1,INGENIEUR,2022,Actif,1,22
STU00627,Aya Zekri,F,2000-09-24,CI1,INGENIEUR,2022,Actif,1,21
STU00628,Joumana Sekkat,F,2002-11-25,CI1,INGENIEUR,2022,Actif,1,22
STU00629,Zakariya Filali,M,2006-07-28,CI1,INGENIEUR,2022,Actif,1,21
STU00630,Yasmine El Fassi,F,2005-12-25,CI1,INGENIEUR,2022,Actif,1,22
STU00631,Aksil Harraq,M,2002-03-27,CI1,INGENIEUR,2022,Actif,1,21
STU00632,Yamina Atiki,F,2002-06-27,CI1,INGENIEUR,2022,Actif,1,22
STU00633,Zakiya Abdellatif,F,2006-01-25,CI1,INGENIEUR,2022,Actif,1,21
STU00634,Afaf Sbihi,F,2003-12-25,CI1,INGENIEUR,2022,Actif,1,22
STU00635,Naima Sbai,F,2000-03-26,CI1,INGENIEUR,2022,Actif,1,21
STU00636,Abdellatif Kettani,M,2006-07-28,CI1,INGENIEUR,2022,Actif,1,22
STU00637,Massinissa Drissi,M,2003-04-27,CI1,INGENIEUR,2022,Actif,1,21
STU00638,Tifawt Cherif,F,2000-07-27,CI1,INGENIEUR,2022,Actif,1,22
STU00639,Zakaria Abdelkader,M,2006-11-25,CI1,INGENIEUR,2022,Actif,1,21
STU00640,Halima Ben Youssef,F,2003-07-28,CI1,INGENIEUR,2022,Actif,1,22
STU00641,Jamila Zaidi,F,2007-02-25,CI1,INGENIEUR,2022,Actif,1,21
STU00642,Halima Benjelloun,F,2001-07-27,CI1,INGENIEUR,2022,Actif,1,22
STU00643,Hatim Ezzouine,M,2001-11-25,CI1,INGENIEUR,2022,Actif,1,21
STU00644,Aisha Bouazza,F,2002-12-25,CI1,INGENIEUR,2022,Actif,1,22
STU00645,Abdelmajid Zarouali,M,2000-09-24,CI1,INGENIEUR,2022,Actif,1,21
STU00646,Yacine Zouiten,M,2002-08-25,CI1,INGENIEUR,2022,Actif,1,22
STU00647,Ghita Chaouani,F,2003-01-25,CI1,INGENIEUR,2022,Actif,1,21
STU00648,Adam Abdellah,M,2003-10-25,CI1,INGENIEUR,2022,Actif,1,22
STU00649,Mina Tahri,F,2001-07-27,CI1,INGENIEUR,2022,Actif,1,21
STU00650,Nisrine Ennibi,F,2006-04-27,CI1,INGENIEUR,2022,Actif,1,22
STU00651,Idriss El Abbadi,M,2007-08-25,CI1,INGENIEUR,2022,Actif,1,21
STU00652,Rida Benabdallah,M,2003-03-27,CI1,INGENIEUR,2022,Actif,1,22
STU00653,Ilham Benabdallah,F,2000-12-24,CI1,INGENIEUR,2022,Actif,1,21
STU00654,Tarik Amzil,M,2005-03-26,CI1,INGENIEUR,2022,Actif,1,22
STU00655,Marouane Akdim,M,2002-08-25,CI1,INGENIEUR,2022,Actif,1,21
STU00656,Hanane Ibrahimi,F,2003-05-27,CI1,INGENIEUR,2022,Actif,1,22
STU00657,Aziza Tahri,F,2000-09-24,CI1,INGENIEUR,2022,Actif,1,21
STU00658,Widad Znagui,F,2001-12-25,CI1,INGENIEUR,2022,Actif,1,22
STU00659,Brahim Casaoui,M,2000-03-26,CI1,INGENIEUR,2022,Actif,1,21
STU00660,Yacine Ouahbi,M,2007-02-25,CI1,INGENIEUR,2022,Actif,1,22
STU00661,Marwa Tangaoui,F,2000-01-25,CI1,INGENIEUR,2022,Actif,2,27
STU00662,Kenza Boufous,F,2000-07-27,CI1,INGENIEUR,2022,Actif,2,28
STU00663,Joumana Boussaidi,F,2002-08-25,CI1,INGENIEUR,2022,Actif,2,27
STU00664,Manal Zayani,F,2003-04-27,CI1,INGENIEUR,2022,Actif,2,28
STU00665,Zhor Sbihi,F,2004-07-27,CI1,INGENIEUR,2022,Actif,2,27
STU00666,Basma Lahlou,F,2007-02-25,CI1,INGENIEUR,2022,Actif,2,28
STU00667,Saida Sabri,F,2004-11-24,CI1,INGENIEUR,2022,Actif,2,27
STU00668,Khalid Ouahbi,M,2003-09-25,CI1,INGENIEUR,2022,Actif,2,28
STU00669,Lina Wazzani,F,2000-03-26,CI1,INGENIEUR,2022,Actif,2,27
STU00670,Salwa Azoulay,F,2001-12-25,CI1,INGENIEUR,2022,Actif,2,28
STU00671,Tariq Mesmoudi,M,2006-09-25,CI1,INGENIEUR,2022,Actif,2,27
STU00672,Haitham Kabbaj,M,2004-12-24,CI1,INGENIEUR,2022,Actif,2,28
STU00673,Anir Benjelloun,M,2002-01-25,CI1,INGENIEUR,2022,Actif,2,27
STU00674,Hafsa El Ouardi,F,2000-07-27,CI1,INGENIEUR,2022,Actif,2,28
STU00675,Anir Imghrane,M,2004-11-24,CI1,INGENIEUR,2022,Actif,2,27
STU00676,Samir Bouizgarne,M,2005-11-25,CI1,INGENIEUR,2022,Actif,2,28
STU00677,Fouad Ennibi,M,2005-05-26,CI1,INGENIEUR,2022,Actif,2,27
STU00678,Malika Boukhris,F,2007-06-27,CI1,INGENIEUR,2022,Actif,2,28
STU00679,Ali Hammadi,M,2002-04-27,CI1,INGENIEUR,2022,Actif,2,27
STU00680,Abdesselam Sahraoui,M,2004-02-25,CI1,INGENIEUR,2022,Actif,2,28
STU00681,Jugurtha Zarouali,M,2004-12-24,CI1,INGENIEUR,2022,Actif,2,27
STU00682,Saad Qassimi,M,2003-08-25,CI1,INGENIEUR,2022,Actif,2,28
STU00683,Aicha Alaoui,F,2002-05-27,CI1,INGENIEUR,2022,Actif,2,27
STU00684,Haitham Essalhi,M,2002-12-25,CI1,INGENIEUR,2022,Actif,2,28
STU00685,Abdelkader Fassi,M,2006-09-25,CI1,INGENIEUR,2022,Actif,2,27
STU00686,Driss El Idrissi,M,2004-02-25,CI1,INGENIEUR,2022,Actif,2,28
STU00687,Tamurt Marrakchi,F,2002-01-25,CI1,INGENIEUR,2022,Actif,2,27
STU00688,Ilham Boukhari,F,2003-02-25,CI1,INGENIEUR,2022,Actif,2,28
STU00689,Chadia Ouazzani,F,2003-03-27,CI1,INGENIEUR,2022,Actif,2,27
STU00690,Anir Hajjaj,M,2002-01-25,CI1,INGENIEUR,2022,Actif,2,28
STU00691,Taoufik Daoudi,M,2001-10-25,CI1,INGENIEUR,2022,Actif,2,27
STU00692,Taoufik Ben Hassan,M,2001-11-25,CI1,INGENIEUR,2022,Actif,2,28
STU00693,Zakaria El Kadiri,M,2001-08-25,CI1,INGENIEUR,2022,Actif,2,27
STU00694,Rachid Ouazzani,M,2001-12-25,CI1,INGENIEUR,2022,Actif,2,28
STU00695,Driss Tahiri,M,2003-12-25,CI1,INGENIEUR,2022,Actif,2,27
STU00696,Hajar Sadiki,F,2003-05-27,CI1,INGENIEUR,2022,Actif,2,28
STU00697,Aziz Ait Brahim,M,2000-01-25,CI1,INGENIEUR,2022,Actif,2,27
STU00698,Zakaria Akdim,M,2002-01-25,CI1,INGENIEUR,2022,Actif,2,28
STU00699,Aylal El Amrani,M,2003-01-25,CI1,INGENIEUR,2022,Actif,2,27
STU00700,Syphax Zarouali,M,2003-02-25,CI1,INGENIEUR,2022,Actif,2,28
STU00701,Chaimae Bensmail,F,2004-01-25,CI1,INGENIEUR,2022,Actif,2,27
STU00702,Nabila Ait Brahim,F,2000-07-27,CI1,INGENIEUR,2022,Actif,2,28
STU00703,Driss Meknassi,M,2007-10-25,CI1,INGENIEUR,2022,Actif,2,27
STU00704,Jihane Sadiki,F,2003-10-25,CI1,INGENIEUR,2022,Actif,2,28
STU00705,Amira Karim,F,2000-01-25,CI1,INGENIEUR,2022,Actif,2,27
STU00706,Driss El Kadiri,M,2006-10-25,CI1,INGENIEUR,2022,Actif,2,28
STU00707,Saida Mekouar,F,2006-06-27,CI1,INGENIEUR,2022,Actif,2,27
STU00708,Saida Slaoui,F,2001-12-25,CI1,INGENIEUR,2022,Actif,2,28
STU00709,Tarik Hassani,M,2007-01-25,CI1,INGENIEUR,2022,Actif,2,27
STU00710,Malak El Ghali,F,2002-01-25,CI1,INGENIEUR,2022,Actif,2,28
STU00711,Faouzi Zahiri,M,2004-09-24,CI1,INGENIEUR,2022,Actif,2,27
STU00712,Marwa Hazzam,F,2004-04-26,CI1,INGENIEUR,2022,Actif,2,28
STU00713,Jaouad Ben Salah,M,2000-09-24,CI1,INGENIEUR,2022,Actif,2,27
STU00714,Karim Zerhouni,M,2007-11-25,CI1,INGENIEUR,2022,Actif,2,28
STU00715,Chadia Sadiki,F,2000-08-24,CI1,INGENIEUR,2022,Actif,2,27
STU00716,Hanane Zitouni,F,2001-10-25,CI1,INGENIEUR,2022,Actif,2,28
STU00717,Abdelilah Mabrouki,M,2007-12-25,CI1,INGENIEUR,2022,Actif,2,27
STU00718,Hayat Ben Moussa,F,2002-05-27,CI1,INGENIEUR,2022,Actif,2,28
STU00719,Farid Ben Othman,M,2001-05-26,CI1,INGENIEUR,2022,Actif,2,27
STU00720,Driss Belkadi,M,2005-12-25,CI1,INGENIEUR,2022,Actif,2,28
STU00721,Driss Qassimi,M,2002-10-25,CI1,INGENIEUR,2022,Actif,3,33
STU00722,Tayri Abdellatif,F,2002-07-28,CI1,INGENIEUR,2022,Actif,3,34
STU00723,Saad Moussaoui,M,2007-05-27,CI1,INGENIEUR,2022,Actif,3,33
STU00724,Kawtar Boujemaa,F,2000-11-24,CI1,INGENIEUR,2022,Actif,3,34
STU00725,Faouzi Hadifi,M,2005-07-27,CI1,INGENIEUR,2022,Actif,3,33
STU00726,Hajar Baghdadi,F,2002-05-27,CI1,INGENIEUR,2022,Actif,3,34
STU00727,Wissam Hamdaoui,M,2003-09-25,CI1,INGENIEUR,2022,Actif,3,33
STU00728,Munir Chaouani,M,2000-11-24,CI1,INGENIEUR,2022,Actif,3,34
STU00729,Tissila Yacoubi,F,2003-03-27,CI1,INGENIEUR,2022,Actif,3,33
STU00730,Zakiya Hammadi,F,2007-04-27,CI1,INGENIEUR,2022,Actif,3,34
STU00731,Hassan El Fassi,M,2000-04-26,CI1,INGENIEUR,2022,Actif,3,33
STU00732,Khadija Ben Ahmed,F,2004-08-24,CI1,INGENIEUR,2022,Actif,3,34
STU00733,Fatima Ghazali,F,2004-09-24,CI1,INGENIEUR,2022,Actif,3,33
STU00734,Oussama Cherkaoui,M,2001-08-25,CI1,INGENIEUR,2022,Actif,3,34
STU00735,Samira Zakkar,F,2006-11-25,CI1,INGENIEUR,2022,Actif,3,33
STU00736,Dihya Baghdadi,M,2004-04-26,CI1,INGENIEUR,2022,Actif,3,34
STU00737,Rida Makkaoui,M,2005-10-25,CI1,INGENIEUR,2022,Actif,3,33
STU00738,Badr Zakkar,M,2004-07-27,CI1,INGENIEUR,2022,Actif,3,34
STU00739,Ahmed Fassi,M,2001-01-24,CI1,INGENIEUR,2022,Actif,3,33
STU00740,Ghali Tetuani,M,2004-02-25,CI1,INGENIEUR,2022,Actif,3,34
STU00741,Aisha El Amrani,F,2001-05-26,CI1,INGENIEUR,2022,Actif,3,33
STU00742,Badr Boufous,M,2005-08-25,CI1,INGENIEUR,2022,Actif,3,34
STU00743,Hakim Tahiri,M,2005-07-27,CI1,INGENIEUR,2022,Actif,3,33
STU00744,Khalid Akdim,M,2007-11-25,CI1,INGENIEUR,2022,Actif,3,34
STU00745,Massinissa Sekkat,M,2002-08-25,CI1,INGENIEUR,2022,Actif,3,33
STU00746,Amine Rahmani,M,2007-03-27,CI1,INGENIEUR,2022,Actif,3,34
STU00747,Fouad Ziani,M,2005-05-26,CI1,INGENIEUR,2022,Actif,3,33
STU00748,Salah Jabbari,M,2005-04-26,CI1,INGENIEUR,2022,Actif,3,34
STU00749,Hamza El Fassi,M,2006-08-25,CI1,INGENIEUR,2022,Actif,3,33
STU00750,Ghali Guedira,M,2001-12-25,CI1,INGENIEUR,2022,Actif,3,34
STU00751,Tifawt Tijani,F,2005-08-25,CI1,INGENIEUR,2022,Actif,3,33
STU00752,Hasna El Ouardi,F,2007-09-25,CI1,INGENIEUR,2022,Actif,3,34
STU00753,Yamina Bouayad,F,2001-06-26,CI1,INGENIEUR,2022,Actif,3,33
STU00754,Rim Nadir,F,2007-03-27,CI1,INGENIEUR,2022,Actif,3,34
STU00755,Anouar Lamrani,M,2002-10-25,CI1,INGENIEUR,2022,Actif,3,33
STU00756,Nabil Boulaich,M,2001-12-25,CI1,INGENIEUR,2022,Actif,3,34
STU00757,Munir Saqqat,M,2001-03-26,CI1,INGENIEUR,2022,Actif,3,33
STU00758,Badis Aknin,M,2002-08-25,CI1,INGENIEUR,2022,Actif,3,34
STU00759,Dihya Touhami,F,2004-04-26,CI1,INGENIEUR,2022,Actif,3,33
STU00760,Soundous Kettani,F,2000-06-26,CI1,INGENIEUR,2022,Actif,3,34
STU00761,Mohamed Doukkali,M,2007-09-25,CI1,INGENIEUR,2022,Actif,3,33
STU00762,Rida Boutaleb,M,2002-10-25,CI1,INGENIEUR,2022,Actif,3,34
STU00763,Houda Chorfi,F,2000-12-24,CI1,INGENIEUR,2022,Actif,3,33
STU00764,Mounir El Ouardi,M,2000-10-24,CI1,INGENIEUR,2022,Actif,3,34
STU00765,Abdessamad Sadiki,M,2002-11-25,CI1,INGENIEUR,2022,Actif,3,33
STU00766,Zakaria Chafik,M,2005-12-25,CI1,INGENIEUR,2022,Actif,3,34
STU00767,Karim Sahraoui,M,2003-07-28,CI1,INGENIEUR,2022,Actif,3,33
STU00768,Idriss Hazzam,M,2000-03-26,CI1,INGENIEUR,2022,Actif,3,34
STU00769,Ilham Jaidi,F,2006-04-27,CI1,INGENIEUR,2022,Actif,3,33
STU00770,Bilal Idrissi,M,2003-05-27,CI1,INGENIEUR,2022,Actif,3,34
STU00771,Ayoub Boussaidi,M,2006-11-25,CI1,INGENIEUR,2022,Actif,3,33
STU00772,Lina Kabbaj,F,2005-08-25,CI1,INGENIEUR,2022,Actif,3,34
STU00773,Nezha Ben Abdelkader,F,2000-06-26,CI1,INGENIEUR,2022,Actif,3,33
STU00774,Soukaina Ouahabi,F,2006-07-28,CI1,INGENIEUR,2022,Actif,3,34
STU00775,Munir Abdelmajid,M,2002-02-25,CI1,INGENIEUR,2022,Actif,3,33
STU00776,Munir Zerhouni,M,2001-08-25,CI1,INGENIEUR,2022,Actif,3,34
STU00777,Jamal Sbai,M,2000-07-27,CI1,INGENIEUR,2022,Actif,3,33
STU00778,Hakim Jaidi,M,2007-02-25,CI1,INGENIEUR,2022,Actif,3,34
STU00779,Mohamed Sahraoui,M,2005-06-26,CI1,INGENIEUR,2022,Actif,3,33
STU00780,Tafukt Ben Slimane,F,2001-08-25,CI1,INGENIEUR,2022,Actif,3,34
STU00781,Adil Yazidi,M,2006-05-27,CI1,INGENIEUR,2022,Actif,4,39
STU00782,Jihane Amzil,F,2003-09-25,CI1,INGENIEUR,2022,Actif,4,40
STU00783,Soukaina Sqalli,F,2002-03-27,CI1,INGENIEUR,2022,Actif,4,39
STU00784,Nasir Bargach,M,2003-06-27,CI1,INGENIEUR,2022,Actif,4,40
STU00785,Samir Berrada,M,2000-12-24,CI1,INGENIEUR,2022,Actif,4,39
STU00786,Imane Sekkat,F,2000-10-24,CI1,INGENIEUR,2022,Actif,4,40
STU00787,Adil Abdelmajid,M,2001-06-26,CI1,INGENIEUR,2022,Actif,4,39
STU00788,Soufiane Zekri,M,2005-10-25,CI1,INGENIEUR,2022,Actif,4,40
STU00789,Jalil Tanjaoui,M,2006-03-27,CI1,INGENIEUR,2022,Actif,4,39
STU00790,Abderrahmane Touhami,M,2002-09-25,CI1,INGENIEUR,2022,Actif,4,40
STU00791,Salah Benjelloun,M,2007-09-25,CI1,INGENIEUR,2022,Actif,4,39
STU00792,Hajar Boufous,F,2000-06-26,CI1,INGENIEUR,2022,Actif,4,40
STU00793,Driss Zemmouri,M,2001-12-25,CI1,INGENIEUR,2022,Actif,4,39
STU00794,Halima Rbati,F,2006-02-25,CI1,INGENIEUR,2022,Actif,4,40
STU00795,Nabila Bennani,F,2004-08-24,CI1,INGENIEUR,2022,Actif,4,39
STU00796,Samira Berrada,F,2001-09-25,CI1,INGENIEUR,2022,Actif,4,40
STU00797,Majda Kabbaj,F,2006-01-25,CI1,INGENIEUR,2022,Actif,4,39
STU00798,Ezzedine El Mansouri,M,2003-02-25,CI1,INGENIEUR,2022,Actif,4,40
STU00799,Latifa Essalhi,F,2000-03-26,CI1,INGENIEUR,2022,Actif,4,39
STU00800,Houria Ben Youssef,F,2007-09-25,CI1,INGENIEUR,2022,Actif,4,40
STU00801,Meryem Akdim,F,2004-12-24,CI1,INGENIEUR,2022,Actif,4,39
STU00802,Tifawt Abdellatif,F,2005-10-25,CI1,INGENIEUR,2022,Actif,4,40
STU00803,Ilyas Ben Hassan,M,2002-03-27,CI1,INGENIEUR,2022,Actif,4,39
STU00804,Khalid Ait Brahim,M,2005-01-24,CI1,INGENIEUR,2022,Actif,4,40
STU00805,Chaimae Ben Abdelkader,F,2002-02-25,CI1,INGENIEUR,2022,Actif,4,39
STU00806,Haitham Ouzzi,M,2007-01-25,CI1,INGENIEUR,2022,Actif,4,40
STU00807,Hamza Ait Ali,M,2000-04-26,CI1,INGENIEUR,2022,Actif,4,39
STU00808,Yassir Atiki,M,2000-08-24,CI1,INGENIEUR,2022,Actif,4,40
STU00809,Aylal Hamdaoui,M,2000-02-25,CI1,INGENIEUR,2022,Actif,4,39
STU00810,Safae Znagui,F,2006-08-25,CI1,INGENIEUR,2022,Actif,4,40
STU00811,Noura Abdellatif,F,2006-02-25,CI1,INGENIEUR,2022,Actif,4,39
STU00812,Tariq Abdessamad,M,2007-07-28,CI1,INGENIEUR,2022,Actif,4,40
STU00813,Bilal Idrissi,M,2000-06-26,CI1,INGENIEUR,2022,Actif,4,39
STU00814,Abdelaziz Marrakchi,M,2001-12-25,CI1,INGENIEUR,2022,Actif,4,40
STU00815,Ezzedine Essaidi,M,2000-10-24,CI1,INGENIEUR,2022,Actif,4,39
STU00816,Ali Filali,M,2002-09-25,CI1,INGENIEUR,2022,Actif,4,40
STU00817,Aicha Ben Moussa,F,2001-07-27,CI1,INGENIEUR,2022,Actif,4,39
STU00818,Meriem Mansouri,F,2000-01-25,CI1,INGENIEUR,2022,Actif,4,40
STU00819,Driss Abderrahim,M,2003-05-27,CI1,INGENIEUR,2022,Actif,4,39
STU00820,Salma Zouiten,F,2004-04-26,CI1,INGENIEUR,2022,Actif,4,40
STU00821,Aylal Fassi,M,2006-08-25,CI1,INGENIEUR,2022,Actif,4,39
STU00822,Jamila Ben Slimane,F,2001-06-26,CI1,INGENIEUR,2022,Actif,4,40
STU00823,Najib Boutaleb,M,2004-01-25,CI1,INGENIEUR,2022,Actif,4,39
STU00824,Zineb El Ghali,F,2002-10-25,CI1,INGENIEUR,2022,Actif,4,40
STU00825,Anouar Casaoui,M,2000-04-26,CI1,INGENIEUR,2022,Actif,4,39
STU00826,Larbi Yazidi,M,2000-02-25,CI1,INGENIEUR,2022,Actif,4,40
STU00827,Massinissa Tahri,M,2002-05-27,CI1,INGENIEUR,2022,Actif,4,39
STU00828,Saida Tahri,F,2002-01-25,CI1,INGENIEUR,2022,Actif,4,40
STU00829,Tafukt Haouzi,F,2006-08-25,CI1,INGENIEUR,2022,Actif,4,39
STU00830,Chadia Meknassi,F,2007-06-27,CI1,INGENIEUR,2022,Actif,4,40
STU00831,Zineb Zahiri,F,2007-01-25,CI1,INGENIEUR,2022,Actif,4,39
STU00832,Soundous Zoulikha,F,2003-09-25,CI1,INGENIEUR,2022,Actif,4,40
STU00833,Farid Zemmouri,M,2006-09-25,CI1,INGENIEUR,2022,Actif,4,39
STU00834,Driss Meknassi,M,2002-03-27,CI1,INGENIEUR,2022,Actif,4,40
STU00835,Kahina Ait Omar,F,2005-08-25,CI1,INGENIEUR,2022,Actif,4,39
STU00836,Aicha Ibrahimi,F,2002-05-27,CI1,INGENIEUR,2022,Actif,4,40
STU00837,Abdelkader Chorfi,M,2000-11-24,CI1,INGENIEUR,2022,Actif,4,39
STU00838,Brahim Ait Lahcen,M,2000-01-25,CI1,INGENIEUR,2022,Actif,4,40
STU00839,Maryam Boukhari,F,2000-06-26,CI1,INGENIEUR,2022,Actif,4,39
STU00840,Hakim Harraq,M,2006-09-25,CI1,INGENIEUR,2022,Actif,4,40
STU00841,Fatima Azoulay,F,2005-03-26,CI1,INGENIEUR,2022,Actif,5,45
STU00842,Aksil Elmalki,M,2007-08-25,CI1,INGENIEUR,2022,Actif,5,46
STU00843,Zineb Tazi,F,2000-08-24,CI1,INGENIEUR,2022,Actif,5,45
STU00844,Faouzi El Omari,M,2002-02-25,CI1,INGENIEUR,2022,Actif,5,46
STU00845,Latifa Kabbaj,F,2004-05-26,CI1,INGENIEUR,2022,Actif,5,45
STU00846,Btissam El Fassi,F,2007-11-25,CI1,INGENIEUR,2022,Actif,5,46
STU00847,Rahma Ait Ali,F,2004-05-26,CI1,INGENIEUR,2022,Actif,5,45
STU00848,Hayat Aknin,F,2004-08-24,CI1,INGENIEUR,2022,Actif,5,46
STU00849,Jihane Baghdadi,F,2001-03-26,CI1,INGENIEUR,2022,Actif,5,45
STU00850,Massinissa Ouzzi,M,2005-05-26,CI1,INGENIEUR,2022,Actif,5,46
STU00851,Najat Ait Said,F,2007-05-27,CI1,INGENIEUR,2022,Actif,5,45
STU00852,Meryem Sbai,F,2000-03-26,CI1,INGENIEUR,2022,Actif,5,46
STU00853,Ikram Aknin,M,2006-03-27,CI1,INGENIEUR,2022,Actif,5,45
STU00854,Munir Ben Amor,M,2005-11-25,CI1,INGENIEUR,2022,Actif,5,46
STU00855,Nabil Mazigh,M,2003-11-25,CI1,INGENIEUR,2022,Actif,5,45
STU00856,Abdelkader Balafrej,M,2006-04-27,CI1,INGENIEUR,2022,Actif,5,46
STU00857,Jamila El Amrani,F,2004-10-24,CI1,INGENIEUR,2022,Actif,5,45
STU00858,Zakariya Chraibi,M,2006-11-25,CI1,INGENIEUR,2022,Actif,5,46
STU00859,Abdelmajid Alami,M,2002-06-27,CI1,INGENIEUR,2022,Actif,5,45
STU00860,Nezha Amrani,F,2003-08-25,CI1,INGENIEUR,2022,Actif,5,46
STU00861,Tayri Ziani,F,2003-02-25,CI1,INGENIEUR,2022,Actif,5,45
STU00862,Marouane Tami,M,2003-03-27,CI1,INGENIEUR,2022,Actif,5,46
STU00863,Ayoub Abdellatif,M,2007-07-28,CI1,INGENIEUR,2022,Actif,5,45
STU00864,Soufiane Tazi,M,2006-11-25,CI1,INGENIEUR,2022,Actif,5,46
STU00865,Samir Hammadi,M,2002-08-25,CI1,INGENIEUR,2022,Actif,5,45
STU00866,Abderrahmane Sqalli,M,2001-02-24,CI1,INGENIEUR,2022,Actif,5,46
STU00867,Chadia Jabbari,F,2005-01-24,CI1,INGENIEUR,2022,Actif,5,45
STU00868,Fayçal Zakkar,M,2001-08-25,CI1,INGENIEUR,2022,Actif,5,46
STU00869,Aya Chakir,F,2000-07-27,CI1,INGENIEUR,2022,Actif,5,45
STU00870,Anas Khalfi,M,2000-05-26,CI1,INGENIEUR,2022,Actif,5,46
STU00871,Houria Amraoui,F,2005-10-25,CI1,INGENIEUR,2022,Actif,5,45
STU00872,Mehdi Lamrani,M,2000-03-26,CI1,INGENIEUR,2022,Actif,5,46
STU00873,Wafaa Chakir,F,2006-11-25,CI1,INGENIEUR,2022,Actif,5,45
STU00874,Samira Boutaleb,F,2003-04-27,CI1,INGENIEUR,2022,Actif,5,46
STU00875,Ines El Mansouri,F,2004-06-26,CI1,INGENIEUR,2022,Actif,5,45
STU00876,Mahdi Bouazza,M,2005-07-27,CI1,INGENIEUR,2022,Actif,5,46
STU00877,Zakaria Tahri,M,2005-12-25,CI1,INGENIEUR,2022,Actif,5,45
STU00878,Houria Doukkali,F,2002-07-28,CI1,INGENIEUR,2022,Actif,5,46
STU00879,Sara Tanjaoui,F,2001-12-25,CI1,INGENIEUR,2022,Actif,5,45
STU00880,Haitham Berrada,M,2004-10-24,CI1,INGENIEUR,2022,Actif,5,46
STU00881,Safae Tetuani,F,2000-10-24,CI1,INGENIEUR,2022,Actif,5,45
STU00882,Abdessamad Mabrouki,M,2004-05-26,CI1,INGENIEUR,2022,Actif,5,46
STU00883,Rachid Balafrej,M,2007-11-25,CI1,INGENIEUR,2022,Actif,5,45
STU00884,Salwa Essaidi,F,2007-09-25,CI1,INGENIEUR,2022,Actif,5,46
STU00885,Syphax Znagui,M,2004-02-25,CI1,INGENIEUR,2022,Actif,5,45
STU00886,Aziza Maarofi,F,2000-01-25,CI1,INGENIEUR,2022,Actif,5,46
STU00887,Rida Drissi,M,2006-06-27,CI1,INGENIEUR,2022,Actif,5,45
STU00888,Bilal Mekouar,M,2004-01-25,CI1,INGENIEUR,2022,Actif,5,46
STU00889,Yassir Zaari,M,2002-09-25,CI1,INGENIEUR,2022,Actif,5,45
STU00890,Badr El Bakali,M,2004-04-26,CI1,INGENIEUR,2022,Actif,5,46
STU00891,Larbi Ben Othman,M,2007-03-27,CI1,INGENIEUR,2022,Actif,5,45
STU00892,Nezha Zaari,F,2000-07-27,CI1,INGENIEUR,2022,Actif,5,46
STU00893,Amal Hamdaoui,F,2001-02-24,CI1,INGENIEUR,2022,Actif,5,45
STU00894,Rabab Abderrahmane,F,2007-06-27,CI1,INGENIEUR,2022,Actif,5,46
STU00895,Karima Bennani,F,2002-08-25,CI1,INGENIEUR,2022,Actif,5,45
STU00896,Khalid Zekri,M,2007-07-28,CI1,INGENIEUR,2022,Actif,5,46
STU00897,Sabah Mazigh,F,2006-12-25,CI1,INGENIEUR,2022,Actif,5,45
STU00898,Hayat Boujemaa,F,2002-03-27,CI1,INGENIEUR,2022,Actif,5,46
STU00899,Nour Ait Omar,F,2002-10-25,CI1,INGENIEUR,2022,Actif,5,45
STU00900,Kamal Hassani,M,2005-04-26,CI1,INGENIEUR,2022,Actif,5,46
STU00901,Nour Hamdaoui,F,2004-11-24,CI1,INGENIEUR,2022,Actif,6,51
STU00902,Mehdi Karim,M,2007-01-25,CI1,INGENIEUR,2022,Actif,6,52
STU00903,Khadija Bouhali,F,2007-10-25,CI1,INGENIEUR,2022,Actif,6,51
STU00904,Lalla Boukhari,F,2004-05-26,CI1,INGENIEUR,2022,Actif,6,52
STU00905,Hakim Ben Hassan,M,2005-10-25,CI1,INGENIEUR,2022,Actif,6,51
STU00906,Yamina Amzil,F,2005-10-25,CI1,INGENIEUR,2022,Actif,6,52
STU00907,Dalila Wazzani,F,2004-07-27,CI1,INGENIEUR,2022,Actif,6,51
STU00908,Dounia Khalfi,F,2006-05-27,CI1,INGENIEUR,2022,Actif,6,52
STU00909,Hafida Rami,F,2000-02-25,CI1,INGENIEUR,2022,Actif,6,51
STU00910,Amine Imghrane,M,2007-05-27,CI1,INGENIEUR,2022,Actif,6,52
STU00911,Rahma Slaoui,F,2001-02-24,CI1,INGENIEUR,2022,Actif,6,51
STU00912,Rayan Ait Moulay,M,2000-09-24,CI1,INGENIEUR,2022,Actif,6,52
STU00913,Farid Hassani,M,2000-01-25,CI1,INGENIEUR,2022,Actif,6,51
STU00914,Marwa Marrakchi,F,2001-10-25,CI1,INGENIEUR,2022,Actif,6,52
STU00915,Nora Hamdaoui,F,2002-04-27,CI1,INGENIEUR,2022,Actif,6,51
STU00916,Nabil Kabbaj,M,2002-01-25,CI1,INGENIEUR,2022,Actif,6,52
STU00917,Maryam Boucetta,F,2000-03-26,CI1,INGENIEUR,2022,Actif,6,51
STU00918,Tazerwalt Ait Ahmed,F,2005-10-25,CI1,INGENIEUR,2022,Actif,6,52
STU00919,Noureddine Alaoui,M,2007-12-25,CI1,INGENIEUR,2022,Actif,6,51
STU00920,Driss Slaoui,M,2001-09-25,CI1,INGENIEUR,2022,Actif,6,52
