StudentID;FullName;Gender;DateOfBirth;Level;Cycle;EnrollmentYear;Status;FiliereID;GroupID
STU00600;Hanane Ben Tahar;F         ;0016-09-25;AP2;PREPA;2023;Actif;8;20
STU00601;Massinissa Zerhouni;M         ;0021-09-25;CI1;INGENIEUR;2022;Actif;1;21
STU00602;Rajae Nafie;F         ;0030-01-25;CI1;INGENIEUR;2022;Actif;1;22
STU00603;Kawtar Ait Youssef;F         ;0032-05-26;CI1;INGENIEUR;2022;Actif;1;21
STU00604;Lina Ben Salah;F         ;0024-05-26;CI1;INGENIEUR;2022;Actif;1;22
STU00605;Sara Sekkat;F         ;0008-04-26;CI1;INGENIEUR;2022;Actif;1;21
STU00606;Samir Znagui;M         ;0008-04-26;CI1;INGENIEUR;2022;Actif;1;22
STU00607;Salah Ben Salah;M         ;0014-04-27;CI1;INGENIEUR;2022;Actif;1;21
STU00608;Abdelkader Ben Slimane;M         ;0012-06-26;CI1;INGENIEUR;2022;Actif;1;22
STU00609;Tiwizi Bennani;F         ;0027-03-27;CI1;INGENIEUR;2022;Actif;1;21
STU00610;Houria Boujemaa;F         ;0006-06-27;CI1;INGENIEUR;2022;Actif;1;22
STU00611;Aisha Fassi;F         ;0030-02-25;CI1;INGENIEUR;2022;Actif;1;21
STU00612;Sabah Bouskour;F         ;0022-06-27;CI1;INGENIEUR;2022;Actif;1;22
STU00613;Aicha Ait Said;F         ;0009-07-27;CI1;INGENIEUR;2022;Actif;1;21
STU00614;Nabil Ait Moulay;M         ;0023-03-27;CI1;INGENIEUR;2022;Actif;1;22
STU00615;Malak Hajjaj;F         ;0031-10-25;CI1;INGENIEUR;2022;Actif;1;21
STU00616;Naima Kabbaj;F         ;0020-12-24;CI1;INGENIEUR;2022;Actif;1;22
STU00617;Ziad Tetuani;M         ;0027-10-25;CI1;INGENIEUR;2022;Actif;1;21
STU00618;Oussama Yassine;M         ;0008-06-26;CI1;INGENIEUR;2022;Actif;1;22
STU00619;Tayri Sbihi;F         ;0022-02-25;CI1;INGENIEUR;2022;Actif;1;21
STU00620;Mahdi El Amrani;M         ;0012-05-26;CI1;INGENIEUR;2022;Actif;1;22
STU00621;Munir Abdellah;M         ;0032-04-26;CI1;INGENIEUR;2022;Actif;1;21
STU00622;Amira El Mansouri;F         ;0008-02-25;CI1;INGENIEUR;2022;Actif;1;22
STU00623;Yassir Boufous;M         ;0022-03-27;CI1;INGENIEUR;2022;Actif;1;21
STU00624;Amina Sqalli;F         ;0015-04-27;CI1;INGENIEUR;2022;Actif;1;22
STU00625;Rayan Akdim;M         ;0012-06-26;CI1;INGENIEUR;2022;Actif;1;21
STU00626;Chakib Drissi;M         ;0008-12-24;CI1;INGENIEUR;2022;Actif;1;22
STU00627;Aya Zekri;F         ;0024-09-24;CI1;INGENIEUR;2022;Actif;1;21
STU00628;Joumana Sekkat;F         ;0018-11-25;CI1;INGENIEUR;2022;Actif;1;22
STU00629;Zakariya Filali;M         ;0022-07-28;CI1;INGENIEUR;2022;Actif;1;21
STU00630;Yasmine El Fassi;F         ;0013-12-25;CI1;INGENIEUR;2022;Actif;1;22
STU00631;Aksil Harraq;M         ;0026-03-27;CI1;INGENIEUR;2022;Actif;1;21
STU00632;Yamina Atiki;F         ;0026-06-27;CI1;INGENIEUR;2022;Actif;1;22
STU00633;Zakiya Abdellatif;F         ;0014-01-25;CI1;INGENIEUR;2022;Actif;1;21
STU00634;Afaf Sbihi;F         ;0011-12-25;CI1;INGENIEUR;2022;Actif;1;22
STU00635;Naima Sbai;F         ;0016-03-26;CI1;INGENIEUR;2022;Actif;1;21
STU00636;Abdellatif Kettani;M         ;0014-07-28;CI1;INGENIEUR;2022;Actif;1;22
STU00637;Massinissa Drissi;M         ;0011-04-27;CI1;INGENIEUR;2022;Actif;1;21
STU00638;Tifawt Cherif;F         ;0008-07-27;CI1;INGENIEUR;2022;Actif;1;22
STU00639;Zakaria Abdelkader;M         ;0030-11-25;CI1;INGENIEUR;2022;Actif;1;21
STU00640;Halima Ben Youssef;F         ;0011-07-28;CI1;INGENIEUR;2022;Actif;1;22
STU00641;Jamila Zaidi;F         ;0023-02-25;CI1;INGENIEUR;2022;Actif;1;21
STU00642;Halima Benjelloun;F         ;0017-07-27;CI1;INGENIEUR;2022;Actif;1;22
STU00643;Hatim Ezzouine;M         ;0033-11-25;CI1;INGENIEUR;2022;Actif;1;21
STU00644;Aisha Bouazza;F         ;0018-12-25;CI1;INGENIEUR;2022;Actif;1;22
STU00645;Abdelmajid Zarouali;M         ;0024-09-24;CI1;INGENIEUR;2022;Actif;1;21
STU00646;Yacine Zouiten;M         ;0010-08-25;CI1;INGENIEUR;2022;Actif;1;22
STU00647;Ghita Chaouani;F         ;0011-01-25;CI1;INGENIEUR;2022;Actif;1;21
STU00648;Adam Abdellah;M         ;0019-10-25;CI1;INGENIEUR;2022;Actif;1;22
STU00649;Mina Tahri;F         ;0017-07-27;CI1;INGENIEUR;2022;Actif;1;21
STU00650;Nisrine Ennibi;F         ;0022-04-27;CI1;INGENIEUR;2022;Actif;1;22
STU00651;Idriss El Abbadi;M         ;0015-08-25;CI1;INGENIEUR;2022;Actif;1;21
STU00652;Rida Benabdallah;M         ;0019-03-27;CI1;INGENIEUR;2022;Actif;1;22
STU00653;Ilham Benabdallah;F         ;0032-12-24;CI1;INGENIEUR;2022;Actif;1;21
STU00654;Tarik Amzil;M         ;0029-03-26;CI1;INGENIEUR;2022;Actif;1;22
STU00655;Marouane Akdim;M         ;0018-08-25;CI1;INGENIEUR;2022;Actif;1;21
STU00656;Hanane Ibrahimi;F         ;0027-05-27;CI1;INGENIEUR;2022;Actif;1;22
STU00657;Aziza Tahri;F         ;0016-09-24;CI1;INGENIEUR;2022;Actif;1;21
STU00658;Widad Znagui;F         ;0017-12-25;CI1;INGENIEUR;2022;Actif;1;22
STU00659;Brahim Casaoui;M         ;0024-03-26;CI1;INGENIEUR;2022;Actif;1;21
STU00660;Yacine Ouahbi;M         ;0007-02-25;CI1;INGENIEUR;2022;Actif;1;22
STU00661;Marwa Tangaoui;F         ;0032-01-25;CI1;INGENIEUR;2022;Actif;2;27
STU00662;Kenza Boufous;F         ;0032-07-27;CI1;INGENIEUR;2022;Actif;2;28
STU00663;Joumana Boussaidi;F         ;0026-08-25;CI1;INGENIEUR;2022;Actif;2;27
STU00664;Manal Zayani;F         ;0011-04-27;CI1;INGENIEUR;2022;Actif;2;28
STU00665;Zhor Sbihi;F         ;0020-07-27;CI1;INGENIEUR;2022;Actif;2;27
STU00666;Basma Lahlou;F         ;0023-02-25;CI1;INGENIEUR;2022;Actif;2;28
STU00667;Saida Sabri;F         ;0028-11-24;CI1;INGENIEUR;2022;Actif;2;27
STU00668;Khalid Ouahbi;M         ;0027-09-25;CI1;INGENIEUR;2022;Actif;2;28
STU00669;Lina Wazzani;F         ;0008-03-26;CI1;INGENIEUR;2022;Actif;2;27
STU00670;Salwa Azoulay;F         ;0009-12-25;CI1;INGENIEUR;2022;Actif;2;28
STU00671;Tariq Mesmoudi;M         ;0022-09-25;CI1;INGENIEUR;2022;Actif;2;27
STU00672;Haitham Kabbaj;M         ;0020-12-24;CI1;INGENIEUR;2022;Actif;2;28
STU00673;Anir Benjelloun;M         ;0010-01-25;CI1;INGENIEUR;2022;Actif;2;27
STU00674;Hafsa El Ouardi;F         ;0032-07-27;CI1;INGENIEUR;2022;Actif;2;28
STU00675;Anir Imghrane;M         ;0020-11-24;CI1;INGENIEUR;2022;Actif;2;27
STU00676;Samir Bouizgarne;M         ;0021-11-25;CI1;INGENIEUR;2022;Actif;2;28
STU00677;Fouad Ennibi;M         ;0021-05-26;CI1;INGENIEUR;2022;Actif;2;27
STU00678;Malika Boukhris;F         ;0031-06-27;CI1;INGENIEUR;2022;Actif;2;28
STU00679;Ali Hammadi;M         ;0010-04-27;CI1;INGENIEUR;2022;Actif;2;27
STU00680;Abdesselam Sahraoui;M         ;0012-02-25;CI1;INGENIEUR;2022;Actif;2;28
STU00681;Jugurtha Zarouali;M         ;0020-12-24;CI1;INGENIEUR;2022;Actif;2;27
STU00682;Saad Qassimi;M         ;0011-08-25;CI1;INGENIEUR;2022;Actif;2;28
STU00683;Aicha Alaoui;F         ;0026-05-27;CI1;INGENIEUR;2022;Actif;2;27
STU00684;Haitham Essalhi;M         ;0018-12-25;CI1;INGENIEUR;2022;Actif;2;28
STU00685;Abdelkader Fassi;M         ;0014-09-25;CI1;INGENIEUR;2022;Actif;2;27
STU00686;Driss El Idrissi;M         ;0012-02-25;CI1;INGENIEUR;2022;Actif;2;28
STU00687;Tamurt Marrakchi;F         ;0010-01-25;CI1;INGENIEUR;2022;Actif;2;27
STU00688;Ilham Boukhari;F         ;0027-02-25;CI1;INGENIEUR;2022;Actif;2;28
STU00689;Chadia Ouazzani;F         ;0019-03-27;CI1;INGENIEUR;2022;Actif;2;27
STU00690;Anir Hajjaj;M         ;0026-01-25;CI1;INGENIEUR;2022;Actif;2;28
STU00691;Taoufik Daoudi;M         ;0025-10-25;CI1;INGENIEUR;2022;Actif;2;27
STU00692;Taoufik Ben Hassan;M         ;0009-11-25;CI1;INGENIEUR;2022;Actif;2;28
STU00693;Zakaria El Kadiri;M         ;0017-08-25;CI1;INGENIEUR;2022;Actif;2;27
STU00694;Rachid Ouazzani;M         ;0025-12-25;CI1;INGENIEUR;2022;Actif;2;28
STU00695;Driss Tahiri;M         ;0011-12-25;CI1;INGENIEUR;2022;Actif;2;27
STU00696;Hajar Sadiki;F         ;0027-05-27;CI1;INGENIEUR;2022;Actif;2;28
STU00697;Aziz Ait Brahim;M         ;0016-01-25;CI1;INGENIEUR;2022;Actif;2;27
STU00698;Zakaria Akdim;M         ;0026-01-25;CI1;INGENIEUR;2022;Actif;2;28
STU00699;Aylal El Amrani;M         ;0011-01-25;CI1;INGENIEUR;2022;Actif;2;27
STU00700;Syphax Zarouali;M         ;0027-02-25;CI1;INGENIEUR;2022;Actif;2;28
STU00701;Chaimae Bensmail;F         ;0020-01-25;CI1;INGENIEUR;2022;Actif;2;27
STU00702;Nabila Ait Brahim;F         ;0024-07-27;CI1;INGENIEUR;2022;Actif;2;28
STU00703;Driss Meknassi;M         ;0007-10-25;CI1;INGENIEUR;2022;Actif;2;27
STU00704;Jihane Sadiki;F         ;0011-10-25;CI1;INGENIEUR;2022;Actif;2;28
STU00705;Amira Karim;F         ;0024-01-25;CI1;INGENIEUR;2022;Actif;2;27
STU00706;Driss El Kadiri;M         ;0030-10-25;CI1;INGENIEUR;2022;Actif;2;28
STU00707;Saida Mekouar;F         ;0030-06-27;CI1;INGENIEUR;2022;Actif;2;27
STU00708;Saida Slaoui;F         ;0009-12-25;CI1;INGENIEUR;2022;Actif;2;28
STU00709;Tarik Hassani;M         ;0015-01-25;CI1;INGENIEUR;2022;Actif;2;27
STU00710;Malak El Ghali;F         ;0034-01-25;CI1;INGENIEUR;2022;Actif;2;28
STU00711;Faouzi Zahiri;M         ;0012-09-24;CI1;INGENIEUR;2022;Actif;2;27
STU00712;Marwa Hazzam;F         ;0020-04-26;CI1;INGENIEUR;2022;Actif;2;28
STU00713;Jaouad Ben Salah;M         ;0032-09-24;CI1;INGENIEUR;2022;Actif;2;27
STU00714;Karim Zerhouni;M         ;0023-11-25;CI1;INGENIEUR;2022;Actif;2;28
STU00715;Chadia Sadiki;F         ;0016-08-24;CI1;INGENIEUR;2022;Actif;2;27
STU00716;Hanane Zitouni;F         ;0033-10-25;CI1;INGENIEUR;2022;Actif;2;28
STU00717;Abdelilah Mabrouki;M         ;0007-12-25;CI1;INGENIEUR;2022;Actif;2;27
STU00718;Hayat Ben Moussa;F         ;0034-05-27;CI1;INGENIEUR;2022;Actif;2;28
STU00719;Farid Ben Othman;M         ;0017-05-26;CI1;INGENIEUR;2022;Actif;2;27
STU00720;Driss Belkadi;M         ;0021-12-25;CI1;INGENIEUR;2022;Actif;2;28
STU00721;Driss Qassimi;M         ;0026-10-25;CI1;INGENIEUR;2022;Actif;3;33
STU00722;Tayri Abdellatif;F         ;0026-07-28;CI1;INGENIEUR;2022;Actif;3;34
STU00723;Saad Moussaoui;M         ;0015-05-27;CI1;INGENIEUR;2022;Actif;3;33
STU00724;Kawtar Boujemaa;F         ;0024-11-24;CI1;INGENIEUR;2022;Actif;3;34
STU00725;Faouzi Hadifi;M         ;0029-07-27;CI1;INGENIEUR;2022;Actif;3;33
STU00726;Hajar Baghdadi;F         ;0018-05-27;CI1;INGENIEUR;2022;Actif;3;34
STU00727;Wissam Hamdaoui;M         ;0019-09-25;CI1;INGENIEUR;2022;Actif;3;33
STU00728;Munir Chaouani;M         ;0032-11-24;CI1;INGENIEUR;2022;Actif;3;34
STU00729;Tissila Yacoubi;F         ;0011-03-27;CI1;INGENIEUR;2022;Actif;3;33
STU00730;Zakiya Hammadi;F         ;0031-04-27;CI1;INGENIEUR;2022;Actif;3;34
STU00731;Hassan El Fassi;M         ;0032-04-26;CI1;INGENIEUR;2022;Actif;3;33
STU00732;Khadija Ben Ahmed;F         ;0020-08-24;CI1;INGENIEUR;2022;Actif;3;34
STU00733;Fatima Ghazali;F         ;0028-09-24;CI1;INGENIEUR;2022;Actif;3;33
STU00734;Oussama Cherkaoui;M         ;0033-08-25;CI1;INGENIEUR;2022;Actif;3;34
STU00735;Samira Zakkar;F         ;0014-11-25;CI1;INGENIEUR;2022;Actif;3;33
STU00736;Dihya Baghdadi;M         ;0012-04-26;CI1;INGENIEUR;2022;Actif;3;34
STU00737;Rida Makkaoui;M         ;0029-10-25;CI1;INGENIEUR;2022;Actif;3;33
STU00738;Badr Zakkar;M         ;0028-07-27;CI1;INGENIEUR;2022;Actif;3;34
STU00739;Ahmed Fassi;M         ;0009-01-24;CI1;INGENIEUR;2022;Actif;3;33
STU00740;Ghali Tetuani;M         ;0028-02-25;CI1;INGENIEUR;2022;Actif;3;34
STU00741;Aisha El Amrani;F         ;0017-05-26;CI1;INGENIEUR;2022;Actif;3;33
STU00742;Badr Boufous;M         ;0021-08-25;CI1;INGENIEUR;2022;Actif;3;34
STU00743;Hakim Tahiri;M         ;0029-07-27;CI1;INGENIEUR;2022;Actif;3;33
STU00744;Khalid Akdim;M         ;0015-11-25;CI1;INGENIEUR;2022;Actif;3;34
STU00745;Massinissa Sekkat;M         ;0026-08-25;CI1;INGENIEUR;2022;Actif;3;33
STU00746;Amine Rahmani;M         ;0007-03-27;CI1;INGENIEUR;2022;Actif;3;34
STU00747;Fouad Ziani;M         ;0013-05-26;CI1;INGENIEUR;2022;Actif;3;33
STU00748;Salah Jabbari;M         ;0021-04-26;CI1;INGENIEUR;2022;Actif;3;34
STU00749;Hamza El Fassi;M         ;0030-08-25;CI1;INGENIEUR;2022;Actif;3;33
STU00750;Ghali Guedira;M         ;0017-12-25;CI1;INGENIEUR;2022;Actif;3;34
STU00751;Tifawt Tijani;F         ;0013-08-25;CI1;INGENIEUR;2022;Actif;3;33
STU00752;Hasna El Ouardi;F         ;0023-09-25;CI1;INGENIEUR;2022;Actif;3;34
STU00753;Yamina Bouayad;F         ;0033-06-26;CI1;INGENIEUR;2022;Actif;3;33
STU00754;Rim Nadir;F         ;0023-03-27;CI1;INGENIEUR;2022;Actif;3;34
STU00755;Anouar Lamrani;M         ;0026-10-25;CI1;INGENIEUR;2022;Actif;3;33
STU00756;Nabil Boulaich;M         ;0009-12-25;CI1;INGENIEUR;2022;Actif;3;34
STU00757;Munir Saqqat;M         ;0009-03-26;CI1;INGENIEUR;2022;Actif;3;33
STU00758;Badis Aknin;M         ;0018-08-25;CI1;INGENIEUR;2022;Actif;3;34
STU00759;Dihya Touhami;F         ;0012-04-26;CI1;INGENIEUR;2022;Actif;3;33
STU00760;Soundous Kettani;F         ;0024-06-26;CI1;INGENIEUR;2022;Actif;3;34
STU00761;Mohamed Doukkali;M         ;0007-09-25;CI1;INGENIEUR;2022;Actif;3;33
STU00762;Rida Boutaleb;M         ;0026-10-25;CI1;INGENIEUR;2022;Actif;3;34
STU00763;Houda Chorfi;F         ;0008-12-24;CI1;INGENIEUR;2022;Actif;3;33
STU00764;Mounir El Ouardi;M         ;0008-10-24;CI1;INGENIEUR;2022;Actif;3;34
STU00765;Abdessamad Sadiki;M         ;0018-11-25;CI1;INGENIEUR;2022;Actif;3;33
STU00766;Zakaria Chafik;M         ;0029-12-25;CI1;INGENIEUR;2022;Actif;3;34
STU00767;Karim Sahraoui;M         ;0019-07-28;CI1;INGENIEUR;2022;Actif;3;33
STU00768;Idriss Hazzam;M         ;0008-03-26;CI1;INGENIEUR;2022;Actif;3;34
STU00769;Ilham Jaidi;F         ;0030-04-27;CI1;INGENIEUR;2022;Actif;3;33
STU00770;Bilal Idrissi;M         ;0011-05-27;CI1;INGENIEUR;2022;Actif;3;34
STU00771;Ayoub Boussaidi;M         ;0022-11-25;CI1;INGENIEUR;2022;Actif;3;33
STU00772;Lina Kabbaj;F         ;0029-08-25;CI1;INGENIEUR;2022;Actif;3;34
STU00773;Nezha Ben Abdelkader;F         ;0016-06-26;CI1;INGENIEUR;2022;Actif;3;33
STU00774;Soukaina Ouahabi;F         ;0014-07-28;CI1;INGENIEUR;2022;Actif;3;34
STU00775;Munir Abdelmajid;M         ;0018-02-25;CI1;INGENIEUR;2022;Actif;3;33
STU00776;Munir Zerhouni;M         ;0017-08-25;CI1;INGENIEUR;2022;Actif;3;34
STU00777;Jamal Sbai;M         ;0024-07-27;CI1;INGENIEUR;2022;Actif;3;33
STU00778;Hakim Jaidi;M         ;0007-02-25;CI1;INGENIEUR;2022;Actif;3;34
STU00779;Mohamed Sahraoui;M         ;0021-06-26;CI1;INGENIEUR;2022;Actif;3;33
STU00780;Tafukt Ben Slimane;F         ;0033-08-25;CI1;INGENIEUR;2022;Actif;3;34
STU00781;Adil Yazidi;M         ;0030-05-27;CI1;INGENIEUR;2022;Actif;4;39
STU00782;Jihane Amzil;F         ;0019-09-25;CI1;INGENIEUR;2022;Actif;4;40
STU00783;Soukaina Sqalli;F         ;0018-03-27;CI1;INGENIEUR;2022;Actif;4;39
STU00784;Nasir Bargach;M         ;0011-06-27;CI1;INGENIEUR;2022;Actif;4;40
STU00785;Samir Berrada;M         ;0008-12-24;CI1;INGENIEUR;2022;Actif;4;39
STU00786;Imane Sekkat;F         ;0016-10-24;CI1;INGENIEUR;2022;Actif;4;40
STU00787;Adil Abdelmajid;M         ;0017-06-26;CI1;INGENIEUR;2022;Actif;4;39
STU00788;Soufiane Zekri;M         ;0029-10-25;CI1;INGENIEUR;2022;Actif;4;40
STU00789;Jalil Tanjaoui;M         ;0022-03-27;CI1;INGENIEUR;2022;Actif;4;39
STU00790;Abderrahmane Touhami;M         ;0010-09-25;CI1;INGENIEUR;2022;Actif;4;40
STU00791;Salah Benjelloun;M         ;0023-09-25;CI1;INGENIEUR;2022;Actif;4;39
STU00792;Hajar Boufous;F         ;0016-06-26;CI1;INGENIEUR;2022;Actif;4;40
STU00793;Driss Zemmouri;M         ;0033-12-25;CI1;INGENIEUR;2022;Actif;4;39
STU00794;Halima Rbati;F         ;0014-02-25;CI1;INGENIEUR;2022;Actif;4;40
STU00795;Nabila Bennani;F         ;0028-08-24;CI1;INGENIEUR;2022;Actif;4;39
STU00796;Samira Berrada;F         ;0033-09-25;CI1;INGENIEUR;2022;Actif;4;40
STU00797;Majda Kabbaj;F         ;0030-01-25;CI1;INGENIEUR;2022;Actif;4;39
STU00798;Ezzedine El Mansouri;M         ;0011-02-25;CI1;INGENIEUR;2022;Actif;4;40
STU00799;Latifa Essalhi;F         ;0008-03-26;CI1;INGENIEUR;2022;Actif;4;39
STU00800;Houria Ben Youssef;F         ;0015-09-25;CI1;INGENIEUR;2022;Actif;4;40
STU00801;Meryem Akdim;F         ;0028-12-24;CI1;INGENIEUR;2022;Actif;4;39
STU00802;Tifawt Abdellatif;F         ;0013-10-25;CI1;INGENIEUR;2022;Actif;4;40
STU00803;Ilyas Ben Hassan;M         ;0010-03-27;CI1;INGENIEUR;2022;Actif;4;39
STU00804;Khalid Ait Brahim;M         ;0021-01-24;CI1;INGENIEUR;2022;Actif;4;40
STU00805;Chaimae Ben Abdelkader;F         ;0018-02-25;CI1;INGENIEUR;2022;Actif;4;39
STU00806;Haitham Ouzzi;M         ;0015-01-25;CI1;INGENIEUR;2022;Actif;4;40
STU00807;Hamza Ait Ali;M         ;0016-04-26;CI1;INGENIEUR;2022;Actif;4;39
STU00808;Yassir Atiki;M         ;0008-08-24;CI1;INGENIEUR;2022;Actif;4;40
STU00809;Aylal Hamdaoui;M         ;0008-02-25;CI1;INGENIEUR;2022;Actif;4;39
STU00810;Safae Znagui;F         ;0006-08-25;CI1;INGENIEUR;2022;Actif;4;40
STU00811;Noura Abdellatif;F         ;0030-02-25;CI1;INGENIEUR;2022;Actif;4;39
STU00812;Tariq Abdessamad;M         ;0031-07-28;CI1;INGENIEUR;2022;Actif;4;40
STU00813;Bilal Idrissi;M         ;0032-06-26;CI1;INGENIEUR;2022;Actif;4;39
STU00814;Abdelaziz Marrakchi;M         ;0017-12-25;CI1;INGENIEUR;2022;Actif;4;40
STU00815;Ezzedine Essaidi;M         ;0032-10-24;CI1;INGENIEUR;2022;Actif;4;39
STU00816;Ali Filali;M         ;0026-09-25;CI1;INGENIEUR;2022;Actif;4;40
STU00817;Aicha Ben Moussa;F         ;0033-07-27;CI1;INGENIEUR;2022;Actif;4;39
STU00818;Meriem Mansouri;F         ;0008-01-25;CI1;INGENIEUR;2022;Actif;4;40
STU00819;Driss Abderrahim;M         ;0019-05-27;CI1;INGENIEUR;2022;Actif;4;39
STU00820;Salma Zouiten;F         ;0020-04-26;CI1;INGENIEUR;2022;Actif;4;40
STU00821;Aylal Fassi;M         ;0014-08-25;CI1;INGENIEUR;2022;Actif;4;39
STU00822;Jamila Ben Slimane;F         ;0025-06-26;CI1;INGENIEUR;2022;Actif;4;40
STU00823;Najib Boutaleb;M         ;0020-01-25;CI1;INGENIEUR;2022;Actif;4;39
STU00824;Zineb El Ghali;F         ;0018-10-25;CI1;INGENIEUR;2022;Actif;4;40
STU00825;Anouar Casaoui;M         ;0032-04-26;CI1;INGENIEUR;2022;Actif;4;39
STU00826;Larbi Yazidi;M         ;0032-02-25;CI1;INGENIEUR;2022;Actif;4;40
STU00827;Massinissa Tahri;M         ;0018-05-27;CI1;INGENIEUR;2022;Actif;4;39
STU00828;Saida Tahri;F         ;0018-01-25;CI1;INGENIEUR;2022;Actif;4;40
STU00829;Tafukt Haouzi;F         ;0006-08-25;CI1;INGENIEUR;2022;Actif;4;39
STU00830;Chadia Meknassi;F         ;0031-06-27;CI1;INGENIEUR;2022;Actif;4;40
STU00831;Zineb Zahiri;F         ;0023-01-25;CI1;INGENIEUR;2022;Actif;4;39
STU00832;Soundous Zoulikha;F         ;0011-09-25;CI1;INGENIEUR;2022;Actif;4;40
STU00833;Farid Zemmouri;M         ;0014-09-25;CI1;INGENIEUR;2022;Actif;4;39
STU00834;Driss Meknassi;M         ;0034-03-27;CI1;INGENIEUR;2022;Actif;4;40
STU00835;Kahina Ait Omar;F         ;0013-08-25;CI1;INGENIEUR;2022;Actif;4;39
STU00836;Aicha Ibrahimi;F         ;0018-05-27;CI1;INGENIEUR;2022;Actif;4;40
STU00837;Abdelkader Chorfi;M         ;0024-11-24;CI1;INGENIEUR;2022;Actif;4;39
STU00838;Brahim Ait Lahcen;M         ;0024-01-25;CI1;INGENIEUR;2022;Actif;4;40
STU00839;Maryam Boukhari;F         ;0008-06-26;CI1;INGENIEUR;2022;Actif;4;39
STU00840;Hakim Harraq;M         ;0006-09-25;CI1;INGENIEUR;2022;Actif;4;40
STU00841;Fatima Azoulay;F         ;0013-03-26;CI1;INGENIEUR;2022;Actif;5;45
STU00842;Aksil Elmalki;M         ;0031-08-25;CI1;INGENIEUR;2022;Actif;5;46
STU00843;Zineb Tazi;F         ;0024-08-24;CI1;INGENIEUR;2022;Actif;5;45
STU00844;Faouzi El Omari;M         ;0034-02-25;CI1;INGENIEUR;2022;Actif;5;46
STU00845;Latifa Kabbaj;F         ;0028-05-26;CI1;INGENIEUR;2022;Actif;5;45
STU00846;Btissam El Fassi;F         ;0015-11-25;CI1;INGENIEUR;2022;Actif;5;46
STU00847;Rahma Ait Ali;F         ;0020-05-26;CI1;INGENIEUR;2022;Actif;5;45
STU00848;Hayat Aknin;F         ;0028-08-24;CI1;INGENIEUR;2022;Actif;5;46
STU00849;Jihane Baghdadi;F         ;0033-03-26;CI1;INGENIEUR;2022;Actif;5;45
STU00850;Massinissa Ouzzi;M         ;0029-05-26;CI1;INGENIEUR;2022;Actif;5;46
STU00851;Najat Ait Said;F         ;0007-05-27;CI1;INGENIEUR;2022;Actif;5;45
STU00852;Meryem Sbai;F         ;0008-03-26;CI1;INGENIEUR;2022;Actif;5;46
STU00853;Ikram Aknin;M         ;0014-03-27;CI1;INGENIEUR;2022;Actif;5;45
STU00854;Munir Ben Amor;M         ;0029-11-25;CI1;INGENIEUR;2022;Actif;5;46
STU00855;Nabil Mazigh;M         ;0011-11-25;CI1;INGENIEUR;2022;Actif;5;45
STU00856;Abdelkader Balafrej;M         ;0030-04-27;CI1;INGENIEUR;2022;Actif;5;46
STU00857;Jamila El Amrani;F         ;0012-10-24;CI1;INGENIEUR;2022;Actif;5;45
STU00858;Zakariya Chraibi;M         ;0014-11-25;CI1;INGENIEUR;2022;Actif;5;46
STU00859;Abdelmajid Alami;M         ;0018-06-27;CI1;INGENIEUR;2022;Actif;5;45
STU00860;Nezha Amrani;F         ;0019-08-25;CI1;INGENIEUR;2022;Actif;5;46
STU00861;Tayri Ziani;F         ;0019-02-25;CI1;INGENIEUR;2022;Actif;5;45
STU00862;Marouane Tami;M         ;0027-03-27;CI1;INGENIEUR;2022;Actif;5;46
STU00863;Ayoub Abdellatif;M         ;0031-07-28;CI1;INGENIEUR;2022;Actif;5;45
STU00864;Soufiane Tazi;M         ;0014-11-25;CI1;INGENIEUR;2022;Actif;5;46
STU00865;Samir Hammadi;M         ;0018-08-25;CI1;INGENIEUR;2022;Actif;5;45
STU00866;Abderrahmane Sqalli;M         ;0009-02-24;CI1;INGENIEUR;2022;Actif;5;46
STU00867;Chadia Jabbari;F         ;0029-01-24;CI1;INGENIEUR;2022;Actif;5;45
STU00868;Fayçal Zakkar;M         ;0025-08-25;CI1;INGENIEUR;2022;Actif;5;46
STU00869;Aya Chakir;F         ;0016-07-27;CI1;INGENIEUR;2022;Actif;5;45
STU00870;Anas Khalfi;M         ;0024-05-26;CI1;INGENIEUR;2022;Actif;5;46
STU00871;Houria Amraoui;F         ;0013-10-25;CI1;INGENIEUR;2022;Actif;5;45
STU00872;Mehdi Lamrani;M         ;0024-03-26;CI1;INGENIEUR;2022;Actif;5;46
STU00873;Wafaa Chakir;F         ;0006-11-25;CI1;INGENIEUR;2022;Actif;5;45
STU00874;Samira Boutaleb;F         ;0027-04-27;CI1;INGENIEUR;2022;Actif;5;46
STU00875;Ines El Mansouri;F         ;0012-06-26;CI1;INGENIEUR;2022;Actif;5;45
STU00876;Mahdi Bouazza;M         ;0021-07-27;CI1;INGENIEUR;2022;Actif;5;46
STU00877;Zakaria Tahri;M         ;0021-12-25;CI1;INGENIEUR;2022;Actif;5;45
STU00878;Houria Doukkali;F         ;0026-07-28;CI1;INGENIEUR;2022;Actif;5;46
STU00879;Sara Tanjaoui;F         ;0017-12-25;CI1;INGENIEUR;2022;Actif;5;45
STU00880;Haitham Berrada;M         ;0020-10-24;CI1;INGENIEUR;2022;Actif;5;46
STU00881;Safae Tetuani;F         ;0024-10-24;CI1;INGENIEUR;2022;Actif;5;45
STU00882;Abdessamad Mabrouki;M         ;0028-05-26;CI1;INGENIEUR;2022;Actif;5;46
